Iter,O,D,aCost,bCost
2128,N001,N002,0.48314285700000004,1.337857143
2128,N001,N003,0.5331428570000001,1.3755574830000001
2128,N004,N002,0.516571428,1.352857143
2128,N004,N003,0.566571428,1.3684714416666668
2129,N001,N002,0.48314285700000004,1.337857143
2129,N001,N003,0.5331428570000001,1.3755574830000001
2129,N004,N002,0.516571428,1.352857143
2129,N004,N003,0.566571428,1.3684714416666668
2130,N001,N002,0.48314285700000004,1.337857143
2130,N001,N003,0.5331428570000001,1.3755574830000001
2130,N004,N002,0.516571428,1.352857143
2130,N004,N003,0.566571428,1.3684714416666668
2131,N001,N002,0.48314285700000004,1.337857143
2131,N001,N003,0.5331428570000001,1.3755574830000001
2131,N004,N002,0.516571428,1.352857143
2131,N004,N003,0.566571428,1.3684714416666668
2132,N001,N002,0.48314285700000004,1.337857143
2132,N001,N003,0.5331428570000001,1.3755574830000001
2132,N004,N002,0.516571428,1.352857143
2132,N004,N003,0.566571428,1.3684714416666668
2133,N001,N002,0.48314285700000004,1.337857143
2133,N001,N003,0.5331428570000001,1.3755574830000001
2133,N004,N002,0.516571428,1.352857143
2133,N004,N003,0.566571428,1.3684714416666668
2134,N001,N002,0.48314285700000004,1.337857143
2134,N001,N003,0.5331428570000001,1.3755574830000001
2134,N004,N002,0.516571428,1.352857143
2134,N004,N003,0.566571428,1.3684714416666668
2135,N001,N002,0.48314285700000004,1.337857143
2135,N001,N003,0.5331428570000001,1.3755574830000001
2135,N004,N002,0.516571428,1.352857143
2135,N004,N003,0.566571428,1.3684714416666668
2136,N001,N002,0.48314285700000004,1.337857143
2136,N001,N003,0.5331428570000001,1.3755574830000001
2136,N004,N002,0.516571428,1.352857143
2136,N004,N003,0.566571428,1.3684714416666668
2137,N001,N002,0.48314285700000004,1.337857143
2137,N001,N003,0.5331428570000001,1.3755574830000001
2137,N004,N002,0.516571428,1.352857143
2137,N004,N003,0.566571428,1.3684714416666668
2138,N001,N002,0.48314285700000004,1.337857143
2138,N001,N003,0.5331428570000001,1.3755574830000001
2138,N004,N002,0.516571428,1.352857143
2138,N004,N003,0.566571428,1.3684714416666668
2139,N001,N002,0.48314285700000004,1.337857143
2139,N001,N003,0.5331428570000001,1.3755574830000001
2139,N004,N002,0.516571428,1.352857143
2139,N004,N003,0.566571428,1.3684714416666668
2140,N001,N002,0.48314285700000004,1.337857143
2140,N001,N003,0.5331428570000001,1.3755574830000001
2140,N004,N002,0.516571428,1.352857143
2140,N004,N003,0.566571428,1.3684714416666668
2141,N001,N002,0.48314285700000004,1.337857143
2141,N001,N003,0.5331428570000001,1.3755574830000001
2141,N004,N002,0.516571428,1.352857143
2141,N004,N003,0.566571428,1.3684714416666668
2142,N001,N002,0.48314285700000004,1.337857143
2142,N001,N003,0.5331428570000001,1.3755574830000001
2142,N004,N002,0.516571428,1.352857143
2142,N004,N003,0.566571428,1.3684714416666668
2143,N001,N002,0.48314285700000004,1.337857143
2143,N001,N003,0.5331428570000001,1.3755574830000001
2143,N004,N002,0.516571428,1.352857143
2143,N004,N003,0.566571428,1.3684714416666668
2144,N001,N002,0.48314285700000004,1.337857143
2144,N001,N003,0.5331428570000001,1.3755574830000001
2144,N004,N002,0.516571428,1.352857143
2144,N004,N003,0.566571428,1.3684714416666668
2145,N001,N002,0.48314285700000004,1.337857143
2145,N001,N003,0.5331428570000001,1.3755574830000001
2145,N004,N002,0.516571428,1.352857143
2145,N004,N003,0.566571428,1.3684714416666668
2146,N001,N002,0.48314285700000004,1.337857143
2146,N001,N003,0.5331428570000001,1.3755574830000001
2146,N004,N002,0.516571428,1.352857143
2146,N004,N003,0.566571428,1.3684714416666668
2147,N001,N002,0.48314285700000004,1.337857143
2147,N001,N003,0.5331428570000001,1.3755574830000001
2147,N004,N002,0.516571428,1.352857143
2147,N004,N003,0.566571428,1.3684714416666668
2148,N001,N002,0.48314285700000004,1.337857143
2148,N001,N003,0.5331428570000001,1.3755574830000001
2148,N004,N002,0.516571428,1.352857143
2148,N004,N003,0.566571428,1.3684714416666668
2149,N001,N002,0.48314285700000004,1.337857143
2149,N001,N003,0.5331428570000001,1.3755574830000001
2149,N004,N002,0.516571428,1.352857143
2149,N004,N003,0.566571428,1.3684714416666668
2150,N001,N002,0.48314285700000004,1.337857143
2150,N001,N003,0.5331428570000001,1.3755574830000001
2150,N004,N002,0.516571428,1.352857143
2150,N004,N003,0.566571428,1.3684714416666668
2151,N001,N002,0.48314285700000004,1.337857143
2151,N001,N003,0.5331428570000001,1.3755574830000001
2151,N004,N002,0.516571428,1.352857143
2151,N004,N003,0.566571428,1.3684714416666668
2152,N001,N002,0.48314285700000004,1.337857143
2152,N001,N003,0.5331428570000001,1.3755574830000001
2152,N004,N002,0.516571428,1.352857143
2152,N004,N003,0.566571428,1.3684714416666668
2153,N001,N002,0.48314285700000004,1.337857143
2153,N001,N003,0.5331428570000001,1.3755574830000001
2153,N004,N002,0.516571428,1.352857143
2153,N004,N003,0.566571428,1.3684714416666668
2154,N001,N002,0.48314285700000004,1.337857143
2154,N001,N003,0.5331428570000001,1.3755574830000001
2154,N004,N002,0.516571428,1.352857143
2154,N004,N003,0.566571428,1.3684714416666668
2155,N001,N002,0.48314285700000004,1.337857143
2155,N001,N003,0.5331428570000001,1.3755574830000001
2155,N004,N002,0.516571428,1.352857143
2155,N004,N003,0.566571428,1.3684714416666668
2156,N001,N002,0.48314285700000004,1.337857143
2156,N001,N003,0.5331428570000001,1.3755574830000001
2156,N004,N002,0.516571428,1.352857143
2156,N004,N003,0.566571428,1.3684714416666668
2157,N001,N002,0.48314285700000004,1.337857143
2157,N001,N003,0.5331428570000001,1.3755574830000001
2157,N004,N002,0.516571428,1.352857143
2157,N004,N003,0.566571428,1.3684714416666668
2158,N001,N002,0.48314285700000004,1.337857143
2158,N001,N003,0.5331428570000001,1.3755574830000001
2158,N004,N002,0.516571428,1.352857143
2158,N004,N003,0.566571428,1.3684714416666668
2159,N001,N002,0.48314285700000004,1.337857143
2159,N001,N003,0.5331428570000001,1.3755574830000001
2159,N004,N002,0.516571428,1.352857143
2159,N004,N003,0.566571428,1.3684714416666668
2160,N001,N002,0.48314285700000004,1.337857143
2160,N001,N003,0.5331428570000001,1.3755574830000001
2160,N004,N002,0.516571428,1.352857143
2160,N004,N003,0.566571428,1.3684714416666668
2161,N001,N002,0.48314285700000004,1.337857143
2161,N001,N003,0.5331428570000001,1.3755574830000001
2161,N004,N002,0.516571428,1.352857143
2161,N004,N003,0.566571428,1.3684714416666668
2162,N001,N002,0.48314285700000004,1.337857143
2162,N001,N003,0.5331428570000001,1.3755574830000001
2162,N004,N002,0.516571428,1.352857143
2162,N004,N003,0.566571428,1.3684714416666668
2163,N001,N002,0.48314285700000004,1.337857143
2163,N001,N003,0.5331428570000001,1.3755574830000001
2163,N004,N002,0.516571428,1.352857143
2163,N004,N003,0.566571428,1.3684714416666668
2164,N001,N002,0.48314285700000004,1.337857143
2164,N001,N003,0.5331428570000001,1.3755574830000001
2164,N004,N002,0.516571428,1.352857143
2164,N004,N003,0.566571428,1.3684714416666668
2165,N001,N002,0.48314285700000004,1.337857143
2165,N001,N003,0.5331428570000001,1.3755574830000001
2165,N004,N002,0.516571428,1.352857143
2165,N004,N003,0.566571428,1.3684714416666668
2166,N001,N002,0.48314285700000004,1.337857143
2166,N001,N003,0.5331428570000001,1.3755574830000001
2166,N004,N002,0.516571428,1.352857143
2166,N004,N003,0.566571428,1.3684714416666668
2167,N001,N002,0.48314285700000004,1.337857143
2167,N001,N003,0.5331428570000001,1.3755574830000001
2167,N004,N002,0.516571428,1.352857143
2167,N004,N003,0.566571428,1.3684714416666668
2168,N001,N002,0.48314285700000004,1.337857143
2168,N001,N003,0.5331428570000001,1.3755574830000001
2168,N004,N002,0.516571428,1.352857143
2168,N004,N003,0.566571428,1.3684714416666668
2169,N001,N002,0.48314285700000004,1.337857143
2169,N001,N003,0.5331428570000001,1.3755574830000001
2169,N004,N002,0.516571428,1.352857143
2169,N004,N003,0.566571428,1.3684714416666668
2170,N001,N002,0.48314285700000004,1.337857143
2170,N001,N003,0.5331428570000001,1.3755574830000001
2170,N004,N002,0.516571428,1.352857143
2170,N004,N003,0.566571428,1.3684714416666668
2171,N001,N002,0.48314285700000004,1.337857143
2171,N001,N003,0.5331428570000001,1.3755574830000001
2171,N004,N002,0.516571428,1.352857143
2171,N004,N003,0.566571428,1.3684714416666668
2172,N001,N002,0.48314285700000004,1.337857143
2172,N001,N003,0.5331428570000001,1.3755574830000001
2172,N004,N002,0.516571428,1.352857143
2172,N004,N003,0.566571428,1.3684714416666668
2173,N001,N002,0.48314285700000004,1.337857143
2173,N001,N003,0.5331428570000001,1.3755574830000001
2173,N004,N002,0.516571428,1.352857143
2173,N004,N003,0.566571428,1.3684714416666668
2174,N001,N002,0.48314285700000004,1.337857143
2174,N001,N003,0.5331428570000001,1.3755574830000001
2174,N004,N002,0.516571428,1.352857143
2174,N004,N003,0.566571428,1.3684714416666668
2175,N001,N002,0.48314285700000004,1.337857143
2175,N001,N003,0.5331428570000001,1.3755574830000001
2175,N004,N002,0.516571428,1.352857143
2175,N004,N003,0.566571428,1.3684714416666668
2176,N001,N002,0.48314285700000004,1.337857143
2176,N001,N003,0.5331428570000001,1.3755574830000001
2176,N004,N002,0.516571428,1.352857143
2176,N004,N003,0.566571428,1.3684714416666668
2177,N001,N002,0.48314285700000004,1.337857143
2177,N001,N003,0.5331428570000001,1.3755574830000001
2177,N004,N002,0.516571428,1.352857143
2177,N004,N003,0.566571428,1.3684714416666668
2178,N001,N002,0.48314285700000004,1.337857143
2178,N001,N003,0.5331428570000001,1.3755574830000001
2178,N004,N002,0.516571428,1.352857143
2178,N004,N003,0.566571428,1.3684714416666668
2179,N001,N002,0.48314285700000004,1.337857143
2179,N001,N003,0.5331428570000001,1.3755574830000001
2179,N004,N002,0.516571428,1.352857143
2179,N004,N003,0.566571428,1.3684714416666668
2180,N001,N002,0.48314285700000004,1.337857143
2180,N001,N003,0.5331428570000001,1.3755574830000001
2180,N004,N002,0.516571428,1.352857143
2180,N004,N003,0.566571428,1.3684714416666668
2181,N001,N002,0.48314285700000004,1.337857143
2181,N001,N003,0.5331428570000001,1.3755574830000001
2181,N004,N002,0.516571428,1.352857143
2181,N004,N003,0.566571428,1.3684714416666668
2182,N001,N002,0.48314285700000004,1.337857143
2182,N001,N003,0.5331428570000001,1.3755574830000001
2182,N004,N002,0.516571428,1.352857143
2182,N004,N003,0.566571428,1.3684714416666668
2183,N001,N002,0.48314285700000004,1.337857143
2183,N001,N003,0.5331428570000001,1.3755574830000001
2183,N004,N002,0.516571428,1.352857143
2183,N004,N003,0.566571428,1.3684714416666668
2184,N001,N002,0.48314285700000004,1.337857143
2184,N001,N003,0.5331428570000001,1.3755574830000001
2184,N004,N002,0.516571428,1.352857143
2184,N004,N003,0.566571428,1.3684714416666668
2185,N001,N002,0.48314285700000004,1.337857143
2185,N001,N003,0.5331428570000001,1.3755574830000001
2185,N004,N002,0.516571428,1.352857143
2185,N004,N003,0.566571428,1.3684714416666668
2186,N001,N002,0.48314285700000004,1.337857143
2186,N001,N003,0.5331428570000001,1.3755574830000001
2186,N004,N002,0.516571428,1.352857143
2186,N004,N003,0.566571428,1.3684714416666668
2187,N001,N002,0.48314285700000004,1.337857143
2187,N001,N003,0.5331428570000001,1.3755574830000001
2187,N004,N002,0.516571428,1.352857143
2187,N004,N003,0.566571428,1.3684714416666668
2188,N001,N002,0.48314285700000004,1.337857143
2188,N001,N003,0.5331428570000001,1.3755574830000001
2188,N004,N002,0.516571428,1.352857143
2188,N004,N003,0.566571428,1.3684714416666668
2189,N001,N002,0.48314285700000004,1.337857143
2189,N001,N003,0.5331428570000001,1.3755574830000001
2189,N004,N002,0.516571428,1.352857143
2189,N004,N003,0.566571428,1.3684714416666668
2190,N001,N002,0.48314285700000004,1.337857143
2190,N001,N003,0.5331428570000001,1.3755574830000001
2190,N004,N002,0.516571428,1.352857143
2190,N004,N003,0.566571428,1.3684714416666668
2191,N001,N002,0.48314285700000004,1.337857143
2191,N001,N003,0.5331428570000001,1.3755574830000001
2191,N004,N002,0.516571428,1.352857143
2191,N004,N003,0.566571428,1.3684714416666668
2192,N001,N002,0.48314285700000004,1.337857143
2192,N001,N003,0.5331428570000001,1.3755574830000001
2192,N004,N002,0.516571428,1.352857143
2192,N004,N003,0.566571428,1.3684714416666668
2193,N001,N002,0.48314285700000004,1.337857143
2193,N001,N003,0.5331428570000001,1.3755574830000001
2193,N004,N002,0.516571428,1.352857143
2193,N004,N003,0.566571428,1.3684714416666668
2194,N001,N002,0.48314285700000004,1.337857143
2194,N001,N003,0.5331428570000001,1.3755574830000001
2194,N004,N002,0.516571428,1.352857143
2194,N004,N003,0.566571428,1.3684714416666668
2195,N001,N002,0.48314285700000004,1.337857143
2195,N001,N003,0.5331428570000001,1.3755574830000001
2195,N004,N002,0.516571428,1.352857143
2195,N004,N003,0.566571428,1.3684714416666668
2196,N001,N002,0.48314285700000004,1.337857143
2196,N001,N003,0.5331428570000001,1.3755574830000001
2196,N004,N002,0.516571428,1.352857143
2196,N004,N003,0.566571428,1.3684714416666668
2197,N001,N002,0.48314285700000004,1.337857143
2197,N001,N003,0.5331428570000001,1.3755574830000001
2197,N004,N002,0.516571428,1.352857143
2197,N004,N003,0.566571428,1.3684714416666668
2198,N001,N002,0.48314285700000004,1.337857143
2198,N001,N003,0.5331428570000001,1.3755574830000001
2198,N004,N002,0.516571428,1.352857143
2198,N004,N003,0.566571428,1.3684714416666668
2199,N001,N002,0.48314285700000004,1.337857143
2199,N001,N003,0.5331428570000001,1.3755574830000001
2199,N004,N002,0.516571428,1.352857143
2199,N004,N003,0.566571428,1.3684714416666668
2200,N001,N002,0.48314285700000004,1.337857143
2200,N001,N003,0.5331428570000001,1.3755574830000001
2200,N004,N002,0.516571428,1.352857143
2200,N004,N003,0.566571428,1.3684714416666668
2201,N001,N002,0.48314285700000004,1.337857143
2201,N001,N003,0.5331428570000001,1.3755574830000001
2201,N004,N002,0.516571428,1.352857143
2201,N004,N003,0.566571428,1.3684714416666668
2202,N001,N002,0.48314285700000004,1.337857143
2202,N001,N003,0.5331428570000001,1.3755574830000001
2202,N004,N002,0.516571428,1.352857143
2202,N004,N003,0.566571428,1.3684714416666668
2203,N001,N002,0.48314285700000004,1.337857143
2203,N001,N003,0.5331428570000001,1.3755574830000001
2203,N004,N002,0.516571428,1.352857143
2203,N004,N003,0.566571428,1.3684714416666668
2204,N001,N002,0.48314285700000004,1.337857143
2204,N001,N003,0.5331428570000001,1.3755574830000001
2204,N004,N002,0.516571428,1.352857143
2204,N004,N003,0.566571428,1.3684714416666668
2205,N001,N002,0.48314285700000004,1.337857143
2205,N001,N003,0.5331428570000001,1.3755574830000001
2205,N004,N002,0.516571428,1.352857143
2205,N004,N003,0.566571428,1.3684714416666668
2206,N001,N002,0.48314285700000004,1.337857143
2206,N001,N003,0.5331428570000001,1.3755574830000001
2206,N004,N002,0.516571428,1.352857143
2206,N004,N003,0.566571428,1.3684714416666668
2207,N001,N002,0.48314285700000004,1.337857143
2207,N001,N003,0.5331428570000001,1.3755574830000001
2207,N004,N002,0.516571428,1.352857143
2207,N004,N003,0.566571428,1.3684714416666668
2208,N001,N002,0.48314285700000004,1.337857143
2208,N001,N003,0.5331428570000001,1.3755574830000001
2208,N004,N002,0.516571428,1.352857143
2208,N004,N003,0.566571428,1.3684714416666668
2209,N001,N002,0.48314285700000004,1.337857143
2209,N001,N003,0.5331428570000001,1.3755574830000001
2209,N004,N002,0.516571428,1.352857143
2209,N004,N003,0.566571428,1.3684714416666668
2210,N001,N002,0.48314285700000004,1.337857143
2210,N001,N003,0.5331428570000001,1.3755574830000001
2210,N004,N002,0.516571428,1.352857143
2210,N004,N003,0.566571428,1.3684714416666668
2211,N001,N002,0.48314285700000004,1.337857143
2211,N001,N003,0.5331428570000001,1.3755574830000001
2211,N004,N002,0.516571428,1.352857143
2211,N004,N003,0.566571428,1.3684714416666668
2212,N001,N002,0.48314285700000004,1.337857143
2212,N001,N003,0.5331428570000001,1.3755574830000001
2212,N004,N002,0.516571428,1.352857143
2212,N004,N003,0.566571428,1.3684714416666668
2213,N001,N002,0.48314285700000004,1.337857143
2213,N001,N003,0.5331428570000001,1.3755574830000001
2213,N004,N002,0.516571428,1.352857143
2213,N004,N003,0.566571428,1.3684714416666668
2214,N001,N002,0.48314285700000004,1.337857143
2214,N001,N003,0.5331428570000001,1.3755574830000001
2214,N004,N002,0.516571428,1.352857143
2214,N004,N003,0.566571428,1.3684714416666668
2215,N001,N002,0.48314285700000004,1.337857143
2215,N001,N003,0.5331428570000001,1.3755574830000001
2215,N004,N002,0.516571428,1.352857143
2215,N004,N003,0.566571428,1.3684714416666668
2216,N001,N002,0.48314285700000004,1.337857143
2216,N001,N003,0.5331428570000001,1.3755574830000001
2216,N004,N002,0.516571428,1.352857143
2216,N004,N003,0.566571428,1.3684714416666668
2217,N001,N002,0.48314285700000004,1.337857143
2217,N001,N003,0.5331428570000001,1.3755574830000001
2217,N004,N002,0.516571428,1.352857143
2217,N004,N003,0.566571428,1.3684714416666668
2218,N001,N002,0.48314285700000004,1.337857143
2218,N001,N003,0.5331428570000001,1.3755574830000001
2218,N004,N002,0.516571428,1.352857143
2218,N004,N003,0.566571428,1.3684714416666668
2219,N001,N002,0.48314285700000004,1.337857143
2219,N001,N003,0.5331428570000001,1.3755574830000001
2219,N004,N002,0.516571428,1.352857143
2219,N004,N003,0.566571428,1.3684714416666668
2220,N001,N002,0.48314285700000004,1.337857143
2220,N001,N003,0.5331428570000001,1.3755574830000001
2220,N004,N002,0.516571428,1.352857143
2220,N004,N003,0.566571428,1.3684714416666668
2221,N001,N002,0.48314285700000004,1.337857143
2221,N001,N003,0.5331428570000001,1.3755574830000001
2221,N004,N002,0.516571428,1.352857143
2221,N004,N003,0.566571428,1.3684714416666668
2222,N001,N002,0.48314285700000004,1.337857143
2222,N001,N003,0.5331428570000001,1.3755574830000001
2222,N004,N002,0.516571428,1.352857143
2222,N004,N003,0.566571428,1.3684714416666668
2223,N001,N002,0.48314285700000004,1.337857143
2223,N001,N003,0.5331428570000001,1.3755574830000001
2223,N004,N002,0.516571428,1.352857143
2223,N004,N003,0.566571428,1.3684714416666668
2224,N001,N002,0.48314285700000004,1.337857143
2224,N001,N003,0.5331428570000001,1.3755574830000001
2224,N004,N002,0.516571428,1.352857143
2224,N004,N003,0.566571428,1.3684714416666668
2225,N001,N002,0.48314285700000004,1.337857143
2225,N001,N003,0.5331428570000001,1.3755574830000001
2225,N004,N002,0.516571428,1.352857143
2225,N004,N003,0.566571428,1.3684714416666668
